,_id,Date,Name of the Page,Url,Person Name,Person Url,Likes Counts,Comments Counts,Share Counts,Likes_Comments_Shares_Counts,Comments,Comments_Only
46,62f0a69b63da2312df895b9c,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3061774847373429/,Muthu Mechanic,https://www.facebook.com/muthu.mech.562?comment_id=Y29tbWVudDozMDYxNzc2NTM3MzczMjYwXzQ2MjYxNTk0NTY2OTc1OA%3D%3D&__tn__=R*F,435,['4 comments'],['20 shares'],"435
4 comments
20 shares","Muthu Mechanic
மக்கள் பணத்துல நல்லா சொகுசு வாழ்க்கை வாழுவானுங்க ..
மக்களுக்கு ஒரு பிரச்சினைனா ஒருத்தனும் வாயதொறக்க மாட்டானுங்க ..… See more","['Muthu Mechanic', 'மக்கள் பணத்துல நல்லா சொகுசு வாழ்க்கை வாழுவானுங்க ..', 'மக்களுக்கு ஒரு பிரச்சினைனா ஒருத்தனும் வாயதொறக்க மாட்டானுங்க ..… See more']"
47,62f0a69b63da2312df895b9d,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3061774847373429/,Ratheef Ahammed Refuon,https://www.facebook.com/ratheefahammed.refuon?comment_id=Y29tbWVudDozMDYxNzc2NTM3MzczMjYwXzY0Mzk2MDI0NzE1NDc4MA%3D%3D&__tn__=R*F,435,['4 comments'],['20 shares'],"435
4 comments
20 shares","Ratheef Ahammed Refuon
Madras Talkies
Please kindly renew Nerukku Ner with Sun TV","['Ratheef Ahammed Refuon', 'Madras Talkies', 'Please kindly renew Nerukku Ner with Sun TV']"
48,62f0a69b63da2312df895b9e,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3061707230713524/3061705964046984/,,,"125
125",[],['1 share'],"125
125
1 share",,['']
49,62f0a69b63da2312df895b9f,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3061707230713524/3061706150713632/,,,"125
125",[],[],"125
125
1 share",,['']
50,62f0a69b63da2312df895ba0,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3061707230713524/3061706320713615/,,,"5
5",[],[],"5
5",,['']
51,62f0a69b63da2312df895ba1,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3061707230713524/3061706370713610/,Kali Kali Dasan,https://www.facebook.com/kalikali.dasan.39?comment_id=Y29tbWVudDozMDYxNzA2MzcwNzEzNjEwXzM3MTYxMjU3ODI3NDM2OA%3D%3D&__tn__=R*F,"30
30",[],['1 share'],"30
30
1 share","Kali Kali Dasan
என்ன மொழி இது?","['Kali Kali Dasan', 'என்ன மொழி இது?']"
52,62f0a69b63da2312df895ba2,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3060941090790138/3060930254124555/,K Shibu,https://www.facebook.com/profile.php?id=100009342038381&comment_id=Y29tbWVudDozMDYwOTMwMjU0MTI0NTU1XzE3NDc5MDQyNDU1ODA1MzU%3D&__tn__=R*F,"503
503",['5 comments'],['25 shares'],"503
503
5 comments
25 shares","K Shibu
Waiting","['K Shibu', 'Waiting']"
53,62f0a69b63da2312df895ba3,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3060941090790138/3060930254124555/,Jubin Peter,https://www.facebook.com/jubin.peter.5?comment_id=Y29tbWVudDozMDYwOTMwMjU0MTI0NTU1XzQ1NTI3MzY4Mjg0ODcyMA%3D%3D&__tn__=R*F,"503
503",['5 comments'],['25 shares'],"503
503
5 comments
25 shares","Jubin Peter
Thank You A R Rahman Sir","['Jubin Peter', 'Thank You A R Rahman Sir']"
54,62f0a69b63da2312df895ba4,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3060941090790138/3060930254124555/,Siva Suthan,https://www.facebook.com/kajan.sivasuthan?comment_id=Y29tbWVudDozMDYwOTMwMjU0MTI0NTU1XzgyOTA0NDk2NDc0ODgxOQ%3D%3D&__tn__=R*F,"503
503",['5 comments'],['25 shares'],"503
503
5 comments
25 shares","Siva Suthan
Bro I want Audio CD","['Siva Suthan', 'Bro I want Audio CD']"
55,62f0a69b63da2312df895ba5,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3060941090790138/3060930254124555/,Ouchu T Ity,https://www.facebook.com/yousuftharal.iritty?comment_id=Y29tbWVudDozMDYwOTMwMjU0MTI0NTU1XzQ1OTA0NjE5NTc2ODQ0Ng%3D%3D&__tn__=R*F,"503
503",['5 comments'],['25 shares'],"503
503
5 comments
25 shares",Ouchu T Ity,['Ouchu T Ity']
56,62f0a69b63da2312df895ba6,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3060941090790138/3060930254124555/,பார்த்திபன் கார்த்தி தமிழன்,https://www.facebook.com/parthipan.parthipan.7906?comment_id=Y29tbWVudDozMDYwOTMwMjU0MTI0NTU1XzEwNDY0NzMwNjI3MjEwMzc%3D&__tn__=R*F,"503
503",['5 comments'],['25 shares'],"503
503
5 comments
25 shares","பார்த்திபன் கார்த்தி தமிழன்
Waiting","['பார்த்திபன் கார்த்தி தமிழன்', 'Waiting']"
57,62f0a69b63da2312df895ba7,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3060941090790138/3060930277457886/,,,"42
42",[],['1 share'],"42
42
1 share",,['']
58,62f0a69b63da2312df895ba8,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3060941090790138/3060930264124554/,,,"17
17",[],[],"17
17",,['']
59,62f0a69b63da2312df895ba9,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3060941090790138/3060930394124541/,,,"22
22",[],[],"22
22",,['']
60,62f0a69b63da2312df895baa,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3059068907644023/,Hari Krishnan,https://www.facebook.com/hari.krishnan.739?comment_id=Y29tbWVudDozMDU5MDc2MDU0MzA5OTc1XzU2OTQ1NjU0MTQ5MDA2MQ%3D%3D&__tn__=R*F,802,['15 comments'],['53 shares'],"802
15 comments
53 shares","Hari Krishnan
Okey","['Hari Krishnan', 'Okey']"
61,62f0a69b63da2312df895bab,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3059068907644023/,K J Singh,https://www.facebook.com/kjpahji?comment_id=Y29tbWVudDozMDU5MDc2MDU0MzA5OTc1XzEyMjM5ODEwMjE3NTY2Mzc%3D&__tn__=R*F,802,['15 comments'],['53 shares'],"802
15 comments
53 shares","K J Singh
  ·
Follow
Mubarak","['  ·', 'Follow', 'Mubarak']"
62,62f0a69b63da2312df895bac,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056405367910377/,Mohan Kaleeswaran,https://www.facebook.com/mohan.kaleeswaran?comment_id=Y29tbWVudDozMDU2NDEzMjAxMjQyOTI3XzQ3MjAxMjM3ODI5NDE2OQ%3D%3D&__tn__=R*F,166,['6 comments'],['10 shares'],"166
6 comments
10 shares","Mohan Kaleeswaran
I am waiting for this movie because Arulmozhivarman name was changed for arunmozhivarman (enna oru puthisalithanam)","['Mohan Kaleeswaran', 'I am waiting for this movie because Arulmozhivarman name was changed for arunmozhivarman (enna oru puthisalithanam)']"
63,62f0a69b63da2312df895bad,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056405367910377/,Jubin Peter,https://www.facebook.com/jubin.peter.5?comment_id=Y29tbWVudDozMDU2NDEzMjAxMjQyOTI3XzczMzgzMjczNzkyNDQ2OA%3D%3D&__tn__=R*F,166,['6 comments'],['10 shares'],"166
6 comments
10 shares",Jubin Peter,['Jubin Peter']
64,62f0a69b63da2312df895bae,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056405367910377/,Haritaran Harish,https://www.facebook.com/haritaran.harish?comment_id=Y29tbWVudDozMDU2NDEzMjAxMjQyOTI3XzEwOTkxMzkyNzQwMzI5NzE%3D&__tn__=R*F,166,['6 comments'],['10 shares'],"166
6 comments
10 shares","Top fan
Haritaran Harish","['Top fan', 'Haritaran Harish']"
65,62f0a69b63da2312df895baf,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056405367910377/,அருண் மொழி சோழன்,https://www.facebook.com/arun.chozhan?comment_id=Y29tbWVudDozMDU2NDEzMjAxMjQyOTI3XzQ1OTcxNTA0NTY1NDIwNg%3D%3D&__tn__=R*F,166,['6 comments'],['10 shares'],"166
6 comments
10 shares","அருண் மொழி சோழன்
""சோழர் குலப் பேரரசர்களின் விரிவான வரலாறு, ஆங்கிலத்தில் மட்டும் இருந்தால் போதுமா? தமிழ் மொழியில் இருக்க வேண்டாமா? இல்லாதது பெருங்குறை யல்லவா?
இந்தப் பெரும் குறையை நீக்குவதற்குத் தமிழ்ப் புலமையும் ஆராய்ச்சித் திறனும் சாலவும் படைத்த அறிஞர் ஒருவராலேயே முட… See more","['அருண் மொழி சோழன்', '""சோழர் குலப் பேரரசர்களின் விரிவான வரலாறு, ஆங்கிலத்தில் மட்டும் இருந்தால் போதுமா? தமிழ் மொழியில் இருக்க வேண்டாமா? இல்லாதது பெருங்குறை யல்லவா?', 'இந்தப் பெரும் குறையை நீக்குவதற்குத் தமிழ்ப் புலமையும் ஆராய்ச்சித் திறனும் சாலவும் படைத்த அறிஞர் ஒருவராலேயே முட… See more']"
66,62f0a69b63da2312df895bb0,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056405367910377/,அருண் மொழி சோழன்,https://www.facebook.com/arun.chozhan?comment_id=Y29tbWVudDozMDU2NDEzMjAxMjQyOTI3XzEyNjA2MTIwODQ3NDQ1ODg%3D&__tn__=R*F,166,['6 comments'],['10 shares'],"166
6 comments
10 shares","அருண் மொழி சோழன்
https://youtu.be/BRoWccjE80c","['அருண் மொழி சோழன்', 'https://youtu.be/BRoWccjE80c']"
67,62f0a69b63da2312df895bb1,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056405367910377/,Ratheef Ahammed Refuon,https://www.facebook.com/ratheefahammed.refuon?comment_id=Y29tbWVudDozMDU2NDEzMjAxMjQyOTI3XzM3NzgxNTE3NDQ3OTM3MA%3D%3D&__tn__=R*F,166,['6 comments'],['10 shares'],"166
6 comments
10 shares","Ratheef Ahammed Refuon
Madras Talkies
Please kindly renew Nerukku Ner with Sun TV","['Ratheef Ahammed Refuon', 'Madras Talkies', 'Please kindly renew Nerukku Ner with Sun TV']"
68,62f0a69b63da2312df895bb2,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056274147923499/,Ravi Kumar,https://www.facebook.com/Ravi.Kumar2649?comment_id=Y29tbWVudDozMDU2MjgxNDQ3OTIyNzY5XzMzMjE2NTM3MTQ3Nzk1MjY%3D&__tn__=R*F,"591
591",['53 comments'],['29 shares'],"591
591
53 comments
29 shares","Ravi Kumar
Yov ARULMOZHI VARMAN ya....Names eh thappu thappa podreenga...enna lakshanathula padam eduthurukeengalo...
13","['Ravi Kumar', 'Yov ARULMOZHI VARMAN ya....Names eh thappu thappa podreenga...enna lakshanathula padam eduthurukeengalo...', '13']"
69,62f0a69b63da2312df895bb3,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056274147923499/,Abilaash Vijayakumaran,https://www.facebook.com/abilaash.vijayakumaran?comment_id=Y29tbWVudDozMDU2MjgxNDQ3OTIyNzY5XzM1MTE4MTkzMDU1MzQ0Nw%3D%3D&__tn__=R*F,"591
591",['53 comments'],['29 shares'],"591
591
53 comments
29 shares","Abilaash Vijayakumaran
Ravi Kumar Kalvettu la Arunmozhi Varman adhanaala apdi podranga. Ishtathukku ellam illa","['Abilaash Vijayakumaran', 'Ravi Kumar Kalvettu la Arunmozhi Varman adhanaala apdi podranga. Ishtathukku ellam illa']"
70,62f0a69b63da2312df895bb4,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056274147923499/,Ravi Kumar,https://www.facebook.com/Ravi.Kumar2649?comment_id=Y29tbWVudDozMDU2MjgxNDQ3OTIyNzY5XzE0NzYzNzY2NTYxMjU4NTI%3D&__tn__=R*F,"591
591",['53 comments'],['29 shares'],"591
591
53 comments
29 shares","Ravi Kumar
Abilaash Vijayakumaran Endha oor kalvettu la arunmozhivarman nu iruku??
He is Raja Raja Chozhan 1 also known by his birth name as Arulmozhivarman. … See more","['Ravi Kumar', 'Abilaash Vijayakumaran Endha oor kalvettu la arunmozhivarman nu iruku??', 'He is Raja Raja Chozhan 1 also known by his birth name as Arulmozhivarman. … See more']"
71,62f0a69b63da2312df895bb5,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056274147923499/,Abilaash Vijayakumaran,https://www.facebook.com/abilaash.vijayakumaran?comment_id=Y29tbWVudDozMDU2MjgxNDQ3OTIyNzY5XzEyMjMzODIxNDg0MTAyMTk%3D&__tn__=R*F,"591
591",['53 comments'],['29 shares'],"591
591
53 comments
29 shares","Abilaash Vijayakumaran
Ravi Kumar https://youtu.be/bY8XCUq0xWE","['Abilaash Vijayakumaran', 'Ravi Kumar https://youtu.be/bY8XCUq0xWE']"
72,62f0a69b63da2312df895bb6,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056274147923499/,Archanaa Ramoo,https://www.facebook.com/archanaaramoo?comment_id=Y29tbWVudDozMDU2MjgxNDQ3OTIyNzY5XzYwMzc5NTgxNzkyNjMwNQ%3D%3D&__tn__=R*F,"591
591",['53 comments'],['29 shares'],"591
591
53 comments
29 shares","Archanaa Ramoo
Ppl , listen .. sometimes certain character copyrights is own by others . For example , last time Spiderman is owned by Sony . So they are not able to come in MCU , after that they were in and again copyrights issue kick in , now again Sony got it back… See more","['Archanaa Ramoo', 'Ppl , listen .. sometimes certain character copyrights is own by others . For example , last time Spiderman is owned by Sony . So they are not able to come in MCU , after that they were in and again copyrights issue kick in , now again Sony got it back… See more']"
73,62f0a69b63da2312df895bb7,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3056274147923499/,Shankar C,https://www.facebook.com/cbalachandar?comment_id=Y29tbWVudDozMDU2MjgxNDQ3OTIyNzY5XzgzMDU2NjM4NTAxNzY1MA%3D%3D&__tn__=R*F,"591
591",['53 comments'],['29 shares'],"591
591
53 comments
29 shares","Shankar C
Archanaa Ramoo Poor Guess Madam., (Atleast not yours but the entire team has gone wrong).... Arun or Arul, Who has become Raja Raja Cholan finally... Can you say some X has become Raja Raja Cholan... If at all they have named as Rajalinga Cholan in PS… See more","['Shankar C', 'Archanaa Ramoo Poor Guess Madam., (Atleast not yours but the entire team has gone wrong).... Arun or Arul, Who has become Raja Raja Cholan finally... Can you say some X has become Raja Raja Cholan... If at all they have named as Rajalinga Cholan in PS… See more']"
74,62f0a69b63da2312df895bb8,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1567311133486482/3051873948363519/,Sanjoy Ghosh,https://www.facebook.com/sanjoy.ghosh.3760?comment_id=Y29tbWVudDozMDUxODczOTc1MDMwMTgzXzQ2ODY1MjMwNTA5MDcyNg%3D%3D&__tn__=R*F,"139
139",['3 comments'],['5 shares'],"139
139
3 comments
5 shares","Sanjoy Ghosh
Get well soon, dear Mani! With all my best wishes and personal regards.. Sanjoy !","['Sanjoy Ghosh', 'Get well soon, dear Mani! With all my best wishes and personal regards.. Sanjoy !']"
75,62f0a69b63da2312df895bb9,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1567311133486482/3051873948363519/,Vijayakumarmannu Mannu,https://www.facebook.com/profile.php?id=100008549257035&comment_id=Y29tbWVudDozMDUxODczOTc1MDMwMTgzXzU3NDMzNDMzMDk4NTk1MQ%3D%3D&__tn__=R*F,"139
139",['3 comments'],['5 shares'],"139
139
3 comments
5 shares","Vijayakumarmannu Mannu
தஞ்சையை உருவாக்கியது
தனஞ்செய முத்தரையர்
எங்களின் முப்பாட்டனார்… See more","['தஞ்சையை உருவாக்கியது', 'தனஞ்செய முத்தரையர்', 'எங்களின் முப்பாட்டனார்… See more']"
76,62f0a69b63da2312df895bba,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1567311133486482/3051873948363519/,Ratheef Ahammed Refuon,https://www.facebook.com/ratheefahammed.refuon?comment_id=Y29tbWVudDozMDUxODczOTc1MDMwMTgzXzc1NTk3NjUzMjE5MzQ4NQ%3D%3D&__tn__=R*F,"139
139",['3 comments'],['5 shares'],"139
139
3 comments
5 shares","Ratheef Ahammed Refuon
Madras Talkies
Please kindly renew Nerukku Ner with Sun TV","['Ratheef Ahammed Refuon', 'Madras Talkies', 'Please kindly renew Nerukku Ner with Sun TV']"
77,62f0a69b63da2312df895bbb,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3051265461757701/,Anes Mohamed,https://www.facebook.com/anes.md?comment_id=Y29tbWVudDozMDUxMjgyNzI1MDg5MzA4XzQ1OTEwODI0OTU1MzI2NA%3D%3D&__tn__=R*F,"216
216",['4 comments'],['25 shares'],"216
216
4 comments
25 shares","Top fan
Anes Mohamed
Good video on cholas but unfortunately the movie is not related much to what Rajaraja cholan or his son Rajendra did. The story happens before he became the king. Infact before his predecessor Uttama cholan becomes the king.","['Top fan', 'Anes Mohamed', 'Good video on cholas but unfortunately the movie is not related much to what Rajaraja cholan or his son Rajendra did. The story happens before he became the king. Infact before his predecessor Uttama cholan becomes the king.']"
78,62f0a69b63da2312df895bbc,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3051265461757701/,Raavana Vamsam,https://www.facebook.com/SugantiBallen?comment_id=Y29tbWVudDozMDUxMjgyNzI1MDg5MzA4XzM0OTkxNDYzMDY0MTc4Mw%3D%3D&__tn__=R*F,"216
216",['4 comments'],['25 shares'],"216
216
4 comments
25 shares","Raavana Vamsam
Congrats
dont worry sir this movie will be successful more than vikram bahubali rrr kgf. We will watch it in theatres pls upgrade the vfx cg colour grading. Best of luck team ps1.","['Raavana Vamsam', 'Congrats', 'dont worry sir this movie will be successful more than vikram bahubali rrr kgf. We will watch it in theatres pls upgrade the vfx cg colour grading. Best of luck team ps1.']"
79,62f0a69b63da2312df895bbd,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3051265461757701/,Abilaash Vijayakumaran,https://www.facebook.com/abilaash.vijayakumaran?comment_id=Y29tbWVudDozMDUxMjgyNzI1MDg5MzA4XzMxOTY0NDczOTcyNDM0Nzc%3D&__tn__=R*F,"216
216",['4 comments'],['25 shares'],"216
216
4 comments
25 shares","Abilaash Vijayakumaran
Subtitles","['Abilaash Vijayakumaran', 'Subtitles']"
80,62f0a69b63da2312df895bbe,2022-08-01,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3051265461757701/,Ratheef Ahammed Refuon,https://www.facebook.com/ratheefahammed.refuon?comment_id=Y29tbWVudDozMDUxMjgyNzI1MDg5MzA4Xzc1MzA5NTA4OTI3NDI1Ng%3D%3D&__tn__=R*F,"216
216",['4 comments'],['25 shares'],"216
216
4 comments
25 shares","Ratheef Ahammed Refuon
Madras Talkies
Please kindly renew Nerukku Ner with Sun TV, Please don't waste good movies by selling to/renewing with worthless channels like Jaya TV or #KalaignarTV","['Ratheef Ahammed Refuon', 'Madras Talkies', ""Please kindly renew Nerukku Ner with Sun TV, Please don't waste good movies by selling to/renewing with worthless channels like Jaya TV or #KalaignarTV""]"
